XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
03/06/2025 06:00,2919.89,2923.06,2899.44,2900.04,-1985,-0.68,
03/06/2025 04:00,2921.27,2923.06,2909.88,2910.07,-1120,-0.38,
03/06/2025 00:00,2918.13,2926.6,2915.79,2921.4,327,0.11,
03/05/2025 20:00,2920.57,2922.99,2916.78,2918.19,-238,-0.08,
03/05/2025 16:00,2917.06,2929.92,2911.28,2920.7,364,0.12,
03/05/2025 12:00,2913.36,2923.81,2894.3,2916.96,360,0.12,
03/05/2025 08:00,2918.14,2922.47,2908.88,2913.28,-486,-0.17,
03/05/2025 04:00,2908.75,2921.67,2908.57,2918.17,942,0.32,
03/05/2025 00:00,2914.55,2917.16,2901.84,2908.78,-577,-0.20,
03/04/2025 20:00,2916.06,2920.32,2913.26,2914.47,-159,-0.05,
03/04/2025 16:00,2906.14,2916.52,2903.68,2916.09,995,0.34,
03/04/2025 12:00,2919.93,2927.8,2900.12,2906.03,-1390,-0.48,
03/04/2025 08:00,2899.79,2921.73,2896.83,2919.81,2002,0.69,
03/04/2025 04:00,2888.61,2900.89,2884.34,2899.9,1129,0.39,
03/04/2025 00:00,2890.87,2893.71,2881.89,2888.63,-224,-0.08,
03/03/2025 20:00,2881.65,2895.18,2878.41,2890.94,929,0.32,
03/03/2025 16:00,2887.94,2893.14,2879.9,2881.61,-633,-0.22,
03/03/2025 12:00,2874.28,2890.38,2868.73,2887.95,1367,0.47,
03/03/2025 08:00,2863.26,2875.41,2858.68,2874.29,1103,0.38,
03/03/2025 04:00,2864.74,2868.47,2860.27,2863.22,-152,-0.05,
03/03/2025 00:00,2865.66,2865.66,2863.82,2864.75,-91,-0.03,
02/28/2025 20:00,2849.45,2855.27,2847.82,2855.06,561,0.20,
02/28/2025 18:00,2845.14,2859.12,2838.0099999999998,2858.81,1367,0.48,
02/28/2025 16:00,2850.15,2853.94,2838.05,2849.6,-55,-0.02,
02/28/2025 12:00,2862.36,2864.96,2832.5,2849.93,-1243,-0.44,
02/28/2025 08:00,2858.62,2864.91,2851.1,2862.43,381,0.13,
02/28/2025 04:00,2865.79,2867.05,2856.79,2858.67,-712,-0.25,
02/28/2025 00:00,2875.87,2884.99,2863.63,2865.7,-1017,-0.35,
02/27/2025 20:00,2879.24,2879.29,2871.22,2875.84,-340,-0.12,
02/27/2025 16:00,2872.35,2887.73,2871.83,2879.25,690,0.24,
02/27/2025 14:00,2888.77,2891.68,2885.34,2891.11,234,0.08,
02/27/2025 12:00,2891.14,2891.14,2891.14,2891.14,0,0.00,
02/27/2025 10:00,2887.38,2895.09,2881.21,2888.96,158,0.05,
02/27/2025 08:00,2891.99,2895.04,2876.94,2884.09,-790,-0.27,
02/27/2025 04:00,2905.82,2906.37,2887.69,2892.05,-1377,-0.48,
02/27/2025 00:00,2919.23,2919.23,2904.38,2905.71,-1352,-0.47,
02/26/2025 20:00,2913.78,2920.76,2911.91,2919.24,546,0.19,
02/26/2025 16:00,2913.27,2916.72,2909.8,2913.78,51,0.02,
02/26/2025 12:00,2913.69,2915.56,2890.81,2913.29,-40,-0.01,
02/26/2025 08:00,2915.34,2919.11,2909.59,2913.7,-164,-0.06,
02/26/2025 04:00,2917.16,2921.1,2905.76,2915.2,-196,-0.07,
02/26/2025 00:00,2918.66,2930.01,2914.8,2916.7,-196,-0.07,
02/25/2025 20:00,2912.07,2918.94,2910.78,2918.6,653,0.22,
02/25/2025 16:00,2896.62,2913.88,2890.33,2912.11,1549,0.53,
02/25/2025 12:00,2938.71,2944.74,2900.48,2905.8,-3291,-1.13,
02/25/2025 08:00,2931.74,2942.37,2929.37,2938.72,698,0.24,
02/25/2025 04:00,2939.56,2940.93,2930.55,2931.61,-795,-0.27,
02/25/2025 00:00,2950.06,2952.37,2937.49,2939.59,-1047,-0.36,
02/24/2025 20:00,2949.14,2953.67,2946.93,2950.08,94,0.03,
