XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
03/20/2024 00:00,2157.11,2222.06,2149.66,2203.89,4678,2.12,
03/19/2024 00:00,2162.27,2162.77,2147.12,2157.06,-521,-0.24,
03/18/2024 00:00,2156.5,2163.49,2145.3,2161.86,536,0.25,
03/15/2024 00:00,2161.56,2172.44,2155.54,2155.78,-578,-0.27,
03/14/2024 00:00,2175.28,2176.74,2152.98,2161.58,-1370,-0.63,
03/13/2024 00:00,2156.91,2179.03,2156.7,2175.4,1849,0.85,
03/12/2024 00:00,2183.87,2184.36,2150.53,2156.93,-2694,-1.25,
03/11/2024 00:00,2182.11,2188.68,2175.7,2183.59,148,0.07,
03/08/2024 00:00,2161.53,2194.89,2154.03,2178.76,1723,0.79,
03/07/2024 00:00,2147.45,2163.15,2144.26,2162.04,1459,0.67,
03/06/2024 00:00,2127.91,2152.07,2123.6,2147.44,1953,0.91,
03/05/2024 00:00,2114.3,2141.62,2110.0,2128.17,1387,0.65,
03/04/2024 00:00,2083.17,2119.61,2079.4,2114.52,3135,1.48,
03/01/2024 00:00,2044.08,2088.03,2038.6,2082.65,3857,1.85,
02/29/2024 00:00,2034.57,2050.42,2028.16,2044.13,956,0.47,
02/28/2024 00:00,2030.0,2037.52,2024.5,2034.6,460,0.23,
02/27/2024 00:00,2031.12,2039.29,2028.78,2030.08,-104,-0.05,
02/26/2024 00:00,2033.79,2036.78,2025.2,2031.06,-273,-0.13,
02/23/2024 00:00,2024.69,2041.16,2015.99,2035.39,1070,0.53,
02/22/2024 00:00,2025.52,2034.37,2019.77,2024.79,-73,-0.04,
02/21/2024 00:00,2023.8,2031.98,2020.47,2025.68,188,0.09,
02/20/2024 00:00,2016.11,2030.66,2014.2,2024.07,796,0.39,
02/19/2024 00:00,2012.87,2022.67,2007.0,2016.11,324,0.16,
02/16/2024 00:00,2003.35,2015.02,1995.22,2013.01,966,0.48,
02/15/2024 00:00,1993.79,2007.9,1990.18,2003.26,947,0.47,
02/14/2024 00:00,1991.24,1996.0,1985.27,1993.75,251,0.13,
02/13/2024 00:00,2018.76,2029.71,1990.19,1991.28,-2748,-1.38,
02/12/2024 00:00,2025.25,2026.98,2011.3,2018.76,-649,-0.32,
02/09/2024 00:00,2034.1,2036.75,2020.3,2024.38,-972,-0.48,
02/08/2024 00:00,2036.42,2038.43,2020.34,2034.1,-232,-0.11,
02/07/2024 00:00,2035.21,2044.47,2030.57,2036.54,133,0.07,
02/06/2024 00:00,2025.1,2038.62,2022.6,2035.15,1005,0.49,
02/05/2024 00:00,2040.01,2040.01,2014.4,2024.99,-1502,-0.74,
02/02/2024 00:00,2054.68,2057.42,2027.2,2039.58,-1510,-0.74,
02/01/2024 00:00,2040.0,2065.14,2038.5,2054.66,1466,0.71,
01/31/2024 00:00,2036.74,2055.78,2031.0,2039.85,311,0.15,
01/30/2024 00:00,2031.27,2048.31,2029.1,2036.4,513,0.25,
01/29/2024 00:00,2021.79,2037.24,2018.5,2031.16,937,0.46,
01/26/2024 00:00,2019.8,2025.91,2016.0,2018.33,-147,-0.07,
01/25/2024 00:00,2016.43,2024.84,2010.71,2020.59,416,0.21,
01/24/2024 00:00,2028.9,2036.33,2011.22,2016.41,-1249,-0.62,
01/23/2024 00:00,2021.28,2037.65,2019.1,2029.4,812,0.40,
01/22/2024 00:00,2027.29,2031.92,2017.46,2020.7,-659,-0.33,
01/19/2024 00:00,2023.33,2039.29,2019.6,2029.47,614,0.30,
01/18/2024 00:00,2009.5,2024.34,2005.5,2023.71,1421,0.70,
01/17/2024 00:00,2028.01,2032.36,2001.4,2009.7,-1831,-0.91,
01/16/2024 00:00,2054.25,2054.4,2023.9,2028.21,-2604,-1.28,
01/15/2024 00:00,2047.29,2058.55,2045.8,2054.2,691,0.34,
01/12/2024 00:00,2035.2,2062.13,2029.9,2048.99,1379,0.67,
01/11/2024 00:00,2026.87,2038.96,2013.39,2034.92,805,0.40,
01/10/2024 00:00,2030.74,2040.19,2020.39,2026.71,-403,-0.20,
01/09/2024 00:00,2029.8,2040.22,2026.12,2031.01,121,0.06,
01/08/2024 00:00,2044.1,2046.5,2018.62,2030.71,-1339,-0.66,
01/05/2024 00:00,2044.02,2063.6,2025.36,2045.41,139,0.07,
01/04/2024 00:00,2042.92,2050.65,2036.56,2044.41,149,0.07,
01/03/2024 00:00,2059.55,2065.92,2030.88,2042.95,-1660,-0.81,
01/02/2024 00:00,2063.78,2078.8,2056.65,2059.54,-424,-0.21,
01/01/2024 00:00,2064.0,2066.44,2063.0,2063.54,-46,-0.02,
