BTCUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
02/08/2025 04:00,96717.8,96740.0,95802.0,96224.9,-492.9,-0.51,
02/08/2025 00:00,96523.2,96907.0,96382.0,96705.6,182.4,0.19,
02/07/2025 20:00,96911.5,96928.6,95641.6,96523.2,-388.3,-0.40,
02/07/2025 16:00,98332.0,98622.0,96910.0,96912.0,-1420.0,-1.47,
02/07/2025 12:00,97702.5,100181.7,97285.9,98274.8,572.3,0.58,
02/07/2025 08:00,96735.0,97823.0,96618.92,97727.9,992.9,1.02,
02/07/2025 04:00,97452.4,97978.0,96615.6,96834.0,-618.4,-0.64,
02/07/2025 00:00,96542.9,97888.0,96399.2,97449.0,906.1,0.93,
02/06/2025 20:00,95993.0,97148.0,95825.0,96678.0,685.0,0.71,
02/06/2025 16:00,97337.0,97596.0,95673.9,95982.6,-1354.4,-1.41,
02/06/2025 12:00,98860.9,99146.0,96958.2,97355.0,-1505.9,-1.55,
02/06/2025 08:00,98203.6,99221.0,97975.3,98930.0,726.4,0.73,
02/06/2025 04:00,97358.7,98489.0,97270.0,98283.0,924.3,0.94,
02/06/2025 00:00,96613.4,97489.0,96461.6,97358.6,745.2,0.77,
02/05/2025 20:00,97395.43,97790.0,96161.01,96621.17,-774.26,-0.80,
02/05/2025 16:00,98132.2,98288.0,96484.0,97371.2,-761.0,-0.78,
02/05/2025 12:00,98265.0,99124.9,97779.0,98085.0,-180.0,-0.18,
02/05/2025 08:00,97863.0,98272.0,97219.0,98237.0,374.0,0.38,
02/05/2025 04:00,98073.4,98347.5,97339.0,97891.9,-181.5,-0.19,
02/05/2025 00:00,97766.7,98943.9,97157.0,98055.1,288.4,0.29,
02/04/2025 20:00,98877.0,99439.0,96127.0,97795.5,-1081.5,-1.11,
02/04/2025 16:00,99366.0,100849.0,98799.0,98873.8,-492.2,-0.50,
02/04/2025 12:00,99058.52,100470.0,98357.0,99417.4,358.88,0.36,
02/04/2025 08:00,98485.0,99495.0,97867.0,99023.2,538.2,0.54,
02/04/2025 04:00,100608.3,100846.0,98254.0,98509.5,-2098.8,-2.13,
02/04/2025 00:00,101314.3,101791.0,100560.0,100608.3,-706.0,-0.70,
02/03/2025 20:00,102067.0,102569.0,100890.0,101455.0,-612.0,-0.60,
02/03/2025 16:00,99032.0,102058.0,0.0,101880.0,2848.0,2.80,
02/03/2025 12:00,95118.4,99620.0,93252.0,98843.0,3724.6,3.77,
02/03/2025 08:00,95410.5,96049.0,94835.9,95154.6,-255.9,-0.27,
02/03/2025 04:00,94128.0,95554.0,92681.7,95490.0,1362.0,1.43,
02/03/2025 00:00,97675.5,97675.5,91073.7,94098.0,-3577.5,-3.80,
02/02/2025 20:00,98210.9,98589.7,96168.0,97675.4,-535.5,-0.55,
02/02/2025 16:00,99314.0,99426.0,96714.0,98104.0,-1210.0,-1.23,
02/02/2025 12:00,98860.0,99467.0,98132.0,99314.0,454.0,0.46,
02/02/2025 08:00,99618.9,100150.0,98646.0,98842.0,-776.9,-0.79,
02/02/2025 04:00,99249.0,100500.0,99038.0,99708.0,459.0,0.46,
02/02/2025 00:00,100624.2,101470.0,99150.0,99255.0,-1369.2,-1.38,
02/01/2025 20:00,101641.8,101690.0,100269.0,100633.4,-1008.4,-1.00,
02/01/2025 16:00,102069.9,102350.0,101455.0,101690.0,-379.9,-0.37,
02/01/2025 12:00,101998.6,102460.0,101700.0,102130.0,131.4,0.13,
02/01/2025 08:00,102145.0,102260.0,101417.0,101989.8,-155.2,-0.15,
02/01/2025 04:00,102227.9,102590.0,102118.0,102147.0,-80.9,-0.08,
02/01/2025 00:00,102428.5,102780.0,102188.0,102225.0,-203.5,-0.20,
01/31/2025 20:00,102252.0,102540.0,101522.0,102408.0,156.0,0.15,
01/31/2025 16:00,105453.4,105589.0,102069.0,102251.0,-3202.4,-3.13,
01/31/2025 12:00,104729.0,106043.0,104103.7,105456.0,727.0,0.69,
01/31/2025 08:00,104201.0,104833.0,103918.4,104729.0,528.0,0.50,
01/31/2025 04:00,104329.6,104782.0,103951.5,104201.0,-128.6,-0.12,
01/31/2025 00:00,104710.4,105022.0,103909.5,104329.6,-380.8,-0.36,
01/30/2025 20:00,105711.4,105870.0,0.0,104710.2,-1001.2,-0.96,
01/30/2025 16:00,105571.7,106070.0,104742.4,105725.0,153.3,0.14,
01/30/2025 12:00,105338.5,106510.0,104650.0,105578.0,239.5,0.23,
01/30/2025 08:00,105100.4,105590.0,104924.6,105297.0,196.6,0.19,
01/30/2025 04:00,105154.9,105630.0,0.0,105121.0,-33.9,-0.03,
01/30/2025 00:00,103708.0,105320.0,103284.8,105232.0,1524.0,1.45,
01/29/2025 20:00,103600.0,104790.0,102866.0,103746.0,146.0,0.14,
01/29/2025 16:00,101950.3,103950.0,101396.0,103551.0,1600.7,1.55,
01/29/2025 12:00,102553.6,102770.0,101562.0,101950.6,-603.0,-0.59,
01/29/2025 08:00,102679.6,103010.0,102154.0,102544.2,-135.4,-0.13,
01/29/2025 04:00,102000.0,102850.0,101917.9,102654.9,654.9,0.64,
01/29/2025 00:00,101299.8,102330.0,101276.0,102031.9,732.1,0.72,
01/28/2025 20:00,102400.0,102580.0,100200.1,101299.8,-1100.2,-1.09,
01/28/2025 16:00,102746.7,103140.0,101800.0,102400.0,-346.7,-0.34,
01/28/2025 12:00,102743.3,103800.0,101802.9,102746.7,3.4,0.00,
01/28/2025 08:00,102780.6,103260.0,102395.6,102870.0,89.4,0.09,
01/28/2025 04:00,102608.3,103460.0,102545.0,102808.0,199.7,0.19,
01/28/2025 00:00,102065.0,103040.0,101323.0,102621.5,556.5,0.54,
01/27/2025 20:00,99669.7,102530.0,99549.0,102065.0,2395.3,2.35,
01/27/2025 16:00,101105.0,101280.0,98822.0,99800.0,-1305.0,-1.31,
01/27/2025 12:00,98751.0,102350.0,98656.12,101101.0,2350.0,2.32,
01/27/2025 08:00,99030.5,99534.5,98232.0,98705.0,-325.5,-0.33,
01/27/2025 04:00,101354.9,101420.0,97741.0,99005.2,-2349.7,-2.37,
01/27/2025 00:00,102596.4,103280.0,100675.0,101354.9,-1241.5,-1.22,
01/26/2025 20:00,105050.0,105180.0,102467.0,102596.4,-2453.6,-2.39,
01/26/2025 16:00,104994.2,105234.3,0.0,105059.0,64.8,0.06,
01/26/2025 12:00,104801.8,105053.2,104696.0,104972.9,171.1,0.16,
01/26/2025 08:00,104971.6,105186.0,104435.0,104801.8,-169.8,-0.16,
01/26/2025 04:00,105019.0,105167.0,0.0,104971.6,-47.4,-0.05,
01/26/2025 00:00,104731.5,105190.0,104500.0,105031.0,299.5,0.29,
01/25/2025 20:00,104976.0,105235.0,104660.0,104735.4,-240.6,-0.23,
01/25/2025 16:00,104970.0,105262.0,104470.0,105109.7,139.7,0.13,
01/25/2025 12:00,104598.0,104830.6,104448.4,104589.1,-8.9,-0.01,
01/25/2025 08:00,104393.0,104669.4,104140.0,104628.3,235.3,0.22,
01/25/2025 04:00,104351.4,104494.9,104170.0,104444.0,92.6,0.09,
01/24/2025 16:00,105857.6,107152.0,105584.5,105887.0,29.4,0.03,
01/24/2025 12:00,105407.4,106230.0,104670.0,105864.5,457.1,0.43,
01/24/2025 08:00,105036.0,105752.0,104912.0,105410.0,374.0,0.35,
01/24/2025 04:00,103884.0,105320.0,0.0,105035.7,1151.7,1.10,
01/24/2025 00:00,103920.0,104256.0,102710.0,103884.0,-36.0,-0.03,
01/23/2025 20:00,103790.0,106440.0,102288.0,103920.0,130.0,0.13,
01/23/2025 16:00,105233.5,106859.0,103450.0,103830.9,-1402.6,-1.35,
01/23/2025 12:00,101933.4,105416.0,101274.0,105210.0,3276.6,3.11,
01/23/2025 08:00,102700.1,102700.1,101466.0,101933.4,-766.7,-0.75,
01/23/2025 04:00,102391.4,102915.9,101490.0,102620.0,228.6,0.22,
01/23/2025 00:00,103648.5,103767.7,102030.0,102377.2,-1271.3,-1.24,
01/22/2025 20:00,104630.7,104850.0,103612.0,103654.0,-976.7,-0.94,
01/22/2025 16:00,104193.2,104760.0,103324.0,104617.0,423.8,0.41,
01/22/2025 12:00,105084.2,105610.0,103680.0,104193.2,-891.0,-0.86,
01/22/2025 08:00,105111.2,105422.0,104530.0,105040.0,-71.2,-0.07,
01/22/2025 04:00,105594.8,105920.0,105052.0,105063.0,-531.8,-0.51,
01/22/2025 00:00,106122.2,106361.0,105459.2,105640.0,-482.2,-0.46,
01/21/2025 20:00,107061.0,107227.0,105440.0,106134.5,-926.5,-0.87,
01/21/2025 16:00,103950.0,107234.0,103744.0,107064.6,3114.6,2.91,
01/21/2025 12:00,103723.9,105280.0,102725.0,103950.0,226.1,0.22,
01/21/2025 08:00,101858.0,103960.0,101615.0,103690.7,1832.7,1.77,
01/21/2025 04:00,102905.6,102944.7,101000.0,101885.6,-1020.0,-1.00,
01/21/2025 00:00,102246.5,103190.0,100082.0,102930.0,683.5,0.66,
01/20/2025 20:00,103586.5,104300.0,101628.0,102155.0,-1431.5,-1.40,
01/20/2025 16:00,104814.0,106990.0,100457.0,103586.5,-1227.5,-1.18,
01/20/2025 12:00,108099.9,108650.0,104429.0,104890.0,-3209.9,-3.06,
01/20/2025 08:00,107040.0,109090.0,106963.0,108099.9,1059.9,0.98,
01/20/2025 04:00,101793.51,109590.0,101427.83,106929.0,5135.49,4.80,
01/20/2025 00:00,101217.78,102246.5,99416.27,101893.3,675.52,0.66,
01/19/2025 20:00,106074.0,106370.0,99533.0,101191.0,-4883.0,-4.83,
01/19/2025 16:00,104759.9,106160.0,104394.0,106153.3,1393.4,1.31,
01/19/2025 12:00,104199.8,105610.0,104128.4,104870.0,670.2,0.64,
01/19/2025 08:00,105000.0,105370.0,103310.0,104280.0,-720.0,-0.69,
01/19/2025 04:00,104951.8,105548.0,104143.0,105120.0,168.2,0.16,
01/19/2025 00:00,104504.8,105390.0,103889.8,104854.9,350.1,0.33,
01/18/2025 20:00,104365.2,104710.0,103675.0,104381.9,16.7,0.02,
01/18/2025 16:00,104485.6,104687.7,103084.1,104276.9,-208.7,-0.20,
01/18/2025 12:00,103513.7,104930.0,103080.0,104485.6,971.9,0.93,
01/18/2025 08:00,102807.3,103810.0,102190.0,103513.7,706.4,0.68,
01/18/2025 04:00,103536.3,103718.0,102530.0,102806.5,-729.8,-0.71,
01/18/2025 00:00,104089.7,104698.0,103040.0,103536.3,-553.4,-0.53,
01/17/2025 20:00,105912.0,105915.0,0.0,104063.9,-1848.1,-1.78,
01/17/2025 16:00,104016.4,105931.0,103860.0,105849.8,1833.4,1.73,
01/17/2025 12:00,102216.7,104330.0,102170.0,104018.1,1801.4,1.73,
01/17/2025 08:00,101427.4,102527.0,101410.0,102216.0,788.6,0.77,
01/17/2025 04:00,100970.0,101831.0,100880.0,101440.0,470.0,0.46,
01/17/2025 00:00,99976.6,102081.0,99940.0,101025.8,1049.2,1.04,
01/16/2025 20:00,100392.8,100640.0,99359.9,99976.6,-416.2,-0.42,
01/16/2025 16:00,99269.1,100437.2,99073.0,100320.9,1051.8,1.05,
01/16/2025 12:00,99133.0,99477.0,97344.0,99306.0,173.0,0.17,
01/16/2025 08:00,99763.8,99802.0,98540.0,99133.0,-630.8,-0.64,
01/16/2025 04:00,99454.0,99871.0,99292.0,99719.0,265.0,0.27,
01/16/2025 00:00,100496.4,100856.0,99133.0,99477.6,-1018.8,-1.02,
01/15/2025 20:00,99835.0,100714.1,99483.0,100489.3,654.3,0.65,
01/15/2025 16:00,98985.0,99951.0,98605.6,99850.0,865.0,0.87,
01/15/2025 12:00,96727.3,99861.0,96500.0,99105.0,2377.7,2.40,
01/15/2025 08:00,97271.5,97656.0,96500.0,96745.2,-526.3,-0.54,
01/15/2025 04:00,97199.9,97821.0,96736.0,97227.4,27.5,0.03,
01/15/2025 00:00,96701.0,97654.0,96466.0,97303.1,602.1,0.62,
01/14/2025 20:00,96503.8,97022.0,96155.0,96560.0,56.2,0.06,
01/14/2025 16:00,96442.4,97194.0,95326.0,96656.0,213.6,0.22,
01/14/2025 12:00,96492.2,97401.0,95743.0,96426.0,-66.2,-0.07,
01/14/2025 08:00,94886.7,97450.0,94821.0,96492.2,1605.5,1.66,
01/14/2025 04:00,94851.2,95558.0,94700.0,94879.8,28.6,0.03,
01/14/2025 00:00,94487.0,95422.0,94313.1,94851.2,364.2,0.38,
01/13/2025 20:00,92490.0,94884.0,91850.0,94518.4,2028.4,2.15,
01/13/2025 16:00,92115.8,92710.0,91194.0,92258.0,142.2,0.15,
01/13/2025 12:00,91061.0,93199.0,89291.0,92118.1,1057.1,1.15,
01/13/2025 08:00,93513.0,93701.0,90762.0,91061.0,-2452.0,-2.69,
01/13/2025 04:00,94233.3,94957.0,93237.0,93513.0,-720.3,-0.77,
01/13/2025 00:00,94514.0,95989.0,93882.0,94213.0,-301.0,-0.32,
01/12/2025 20:00,94580.0,94868.0,93765.0,94580.0,0.0,0.00,
01/12/2025 16:00,94999.9,95362.0,94550.0,94573.1,-426.8,-0.45,
01/12/2025 12:00,94214.5,95518.0,94104.9,95136.0,921.5,0.97,
01/12/2025 08:00,94257.6,94503.0,93652.0,94400.0,142.4,0.15,
01/12/2025 04:00,94621.2,94741.0,94240.0,94322.5,-298.7,-0.32,
01/12/2025 00:00,94600.2,94798.0,94273.0,94623.0,22.8,0.02,
01/11/2025 20:00,94187.4,95114.0,94134.0,94562.0,374.6,0.40,
01/11/2025 16:00,94359.2,94835.0,93933.0,94191.0,-168.2,-0.18,
01/11/2025 12:00,94621.2,94754.0,94284.0,94378.0,-243.2,-0.26,
01/11/2025 08:00,94224.2,94852.0,93933.0,94600.0,375.8,0.40,
01/11/2025 04:00,94193.7,94503.0,93843.0,94246.3,52.6,0.06,
01/11/2025 00:00,94698.8,94835.0,94097.3,94193.7,-505.1,-0.54,
01/10/2025 20:00,95318.3,95542.0,94566.0,94698.8,-619.5,-0.65,
01/10/2025 16:00,93719.2,95920.0,93195.8,95319.1,1599.9,1.68,
01/10/2025 12:00,95079.4,95256.0,92215.6,93860.0,-1219.4,-1.30,
01/10/2025 08:00,94471.9,95400.0,94395.3,95025.8,553.9,0.58,
01/10/2025 04:00,93659.8,95120.0,93497.0,94492.0,832.2,0.88,
01/10/2025 00:00,92531.9,93900.0,92441.0,93891.0,1359.1,1.45,
01/09/2025 20:00,91900.0,92873.0,91184.6,92529.9,629.9,0.68,
01/09/2025 16:00,94240.7,94847.0,91915.0,92088.0,-2152.7,-2.34,
01/09/2025 12:00,93472.8,94740.0,91783.0,94217.0,744.2,0.79,
01/09/2025 08:00,93178.0,93988.0,92723.0,93414.2,236.2,0.25,
01/09/2025 04:00,94000.0,94733.0,93171.0,93359.0,-641.0,-0.69,
01/09/2025 00:00,95050.0,95484.0,93451.0,94000.0,-1050.0,-1.12,
01/08/2025 20:00,94252.1,95400.0,93600.0,95060.0,807.9,0.85,
01/08/2025 16:00,95444.4,95597.0,92529.0,94234.9,-1209.5,-1.28,
01/08/2025 12:00,95081.0,96105.0,94608.8,95597.0,516.0,0.54,
01/08/2025 08:00,95626.0,96209.0,94500.2,95088.8,-537.2,-0.56,
01/08/2025 04:00,96508.8,96760.0,95238.0,95774.0,-734.8,-0.77,
01/08/2025 00:00,96949.6,97346.0,96190.6,96503.0,-446.6,-0.46,
01/07/2025 20:00,96458.3,97228.0,96118.8,96949.6,491.3,0.51,
01/07/2025 16:00,97914.0,98380.0,96297.0,96458.4,-1455.6,-1.51,
01/07/2025 12:00,100851.0,100954.9,97123.0,97997.0,-2854.0,-2.91,
01/07/2025 08:00,101685.0,101992.0,100466.0,100890.0,-795.0,-0.79,
01/07/2025 04:00,101717.0,102020.0,101581.4,101684.0,-33.0,-0.03,
01/07/2025 00:00,102221.9,102733.4,101561.0,101676.0,-545.9,-0.54,
01/06/2025 20:00,101856.0,102399.5,101592.5,102275.0,419.0,0.41,
01/06/2025 16:00,102129.8,102550.0,101269.9,101808.2,-321.6,-0.32,
01/06/2025 12:00,99263.6,102475.0,98714.1,102120.0,2856.4,2.80,
01/06/2025 08:00,99380.0,99648.0,98682.0,99199.9,-180.1,-0.18,
01/06/2025 04:00,99027.7,99940.0,99027.7,99380.0,352.3,0.35,
01/06/2025 00:00,98306.2,99317.0,97915.0,98981.9,675.7,0.68,
01/05/2025 20:00,98061.6,98882.0,97993.0,98345.0,283.4,0.29,
01/05/2025 16:00,97993.6,98347.0,97566.0,98118.0,124.4,0.13,
01/05/2025 12:00,97638.1,98318.0,97250.0,97993.6,355.5,0.36,
01/05/2025 08:00,98301.0,98311.5,97557.5,97600.5,-700.5,-0.72,
01/05/2025 04:00,98164.0,98555.0,98128.9,98301.0,137.0,0.14,
01/05/2025 00:00,98215.9,98408.0,98030.0,98156.0,-59.9,-0.06,
01/04/2025 20:00,98163.5,98780.0,98148.0,98208.8,45.3,0.05,
01/04/2025 16:00,97666.0,98380.0,97564.8,98235.0,569.0,0.58,
01/04/2025 12:00,97866.6,98176.0,97536.0,97724.0,-142.6,-0.15,
01/04/2025 08:00,98175.0,98330.0,97548.4,97838.7,-336.3,-0.34,
01/04/2025 04:00,98186.9,98363.0,0.0,98175.0,-11.9,-0.01,
01/04/2025 00:00,98177.9,98330.0,97781.8,98243.0,65.1,0.07,
01/03/2025 20:00,98568.3,98768.0,98023.0,98132.0,-436.3,-0.44,
01/03/2025 16:00,97519.9,99027.0,97362.0,98550.0,1030.1,1.05,
01/03/2025 12:00,96763.3,97737.0,96407.1,97511.2,747.9,0.77,
01/03/2025 08:00,96257.0,96888.0,96034.5,96822.0,565.0,0.58,
01/03/2025 04:00,96964.2,97106.0,96224.0,96225.0,-739.2,-0.77,
01/03/2025 00:00,96805.2,97392.0,96579.0,96964.2,159.0,0.16,
01/02/2025 20:00,97300.1,97879.0,96598.2,96805.2,-494.9,-0.51,
01/02/2025 16:00,96441.8,97821.0,95957.9,97233.0,791.2,0.81,
01/02/2025 12:00,96718.5,97468.0,95869.0,96531.0,-187.5,-0.19,
01/02/2025 08:00,95822.8,97007.0,95492.0,96558.2,735.4,0.76,
01/02/2025 04:00,94847.2,96160.0,94795.0,95688.0,840.8,0.88,
01/02/2025 00:00,94380.8,95676.0,94179.6,94847.2,466.4,0.49,
01/01/2025 20:00,94440.0,95285.0,94348.8,94380.8,-59.2,-0.06,
01/01/2025 16:00,94189.7,94936.0,93550.0,94440.0,250.3,0.27,
01/01/2025 12:00,93278.0,94668.0,93203.0,94189.7,911.7,0.97,
01/01/2025 08:00,93518.6,93924.0,92778.0,93623.0,104.4,0.11,
01/01/2025 04:00,93625.0,94078.0,93326.0,93518.6,-106.4,-0.11,
01/01/2025 00:00,93533.5,94629.0,93282.0,93628.0,94.5,0.10,
12/31/2024 20:00,94117.9,94357.0,93203.0,93357.4,-760.5,-0.81,
12/31/2024 16:00,95409.8,95673.0,93080.0,94313.0,-1096.8,-1.16,
12/31/2024 12:00,94205.2,96342.0,94065.0,95266.0,1060.8,1.11,
12/31/2024 08:00,92833.8,94881.0,92711.0,94065.0,1231.2,1.31,
12/31/2024 04:00,92337.0,93188.0,92187.6,92826.5,489.5,0.53,
12/31/2024 00:00,92775.6,93004.0,91893.0,92492.4,-283.2,-0.31,
12/30/2024 20:00,94248.1,95141.0,91769.9,92613.0,-1635.1,-1.77,
12/30/2024 16:00,92087.2,94773.0,91643.0,94393.2,2306.0,2.44,
12/30/2024 12:00,93903.4,94199.0,91304.9,91910.9,-1992.5,-2.17,
12/30/2024 08:00,93561.0,94018.0,93300.0,93740.2,179.2,0.19,
12/30/2024 04:00,93723.0,94046.0,93031.0,93688.6,-34.4,-0.04,
12/30/2024 00:00,93550.9,94368.0,93200.0,93524.2,-26.7,-0.03,
12/29/2024 20:00,93609.9,94145.0,92857.0,93564.0,-45.9,-0.05,
12/29/2024 16:00,94508.2,94750.0,93238.0,93609.9,-898.3,-0.96,
12/29/2024 12:00,94938.5,95338.0,93899.0,94507.1,-431.4,-0.46,
12/29/2024 08:00,95253.1,95515.0,94885.0,94938.5,-314.6,-0.33,
12/29/2024 04:00,95170.5,95470.0,94828.0,95259.8,89.3,0.09,
12/29/2024 00:00,95294.9,95553.0,94672.0,94999.9,-295.0,-0.31,
12/28/2024 20:00,94856.8,95874.0,94696.0,95295.5,438.7,0.46,
12/28/2024 16:00,94435.8,95430.0,94226.0,94856.8,421.0,0.44,
12/28/2024 12:00,94736.0,95507.0,94219.0,94442.1,-293.9,-0.31,
12/28/2024 08:00,94364.9,95046.0,94165.0,94620.0,255.1,0.27,
12/28/2024 04:00,94574.9,94892.0,94150.0,94503.0,-71.9,-0.08,
12/28/2024 00:00,94147.5,94841.0,94012.0,94574.9,427.4,0.45,
12/27/2024 20:00,94717.1,94941.0,93983.0,94161.0,-556.1,-0.59,
12/27/2024 16:00,94649.0,95088.0,93282.0,94853.0,204.0,0.22,
12/27/2024 12:00,96755.5,97086.0,93843.0,94555.0,-2200.5,-2.33,
12/27/2024 08:00,94943.1,97534.0,94943.1,96755.5,1812.4,1.87,
12/27/2024 04:00,96380.8,96624.0,94570.0,94943.1,-1437.7,-1.51,
12/27/2024 00:00,95660.9,96448.0,95275.4,96447.0,786.1,0.82,
12/26/2024 20:00,96006.3,96179.0,95210.9,95660.9,-345.4,-0.36,
12/26/2024 16:00,95950.0,96686.0,95347.5,96006.3,56.3,0.06,
12/26/2024 12:00,95580.0,96397.0,95136.0,95969.0,389.0,0.41,
12/26/2024 08:00,97672.0,97779.0,95102.0,95580.0,-2092.0,-2.19,
12/26/2024 04:00,98907.0,98999.0,97657.0,97752.0,-1155.0,-1.18,
12/26/2024 00:00,99352.0,99899.0,98432.0,98907.0,-445.0,-0.45,
12/25/2024 20:00,99006.0,99565.0,98307.0,99328.1,322.1,0.32,
12/25/2024 16:00,98516.6,99280.0,98049.0,99002.0,485.4,0.49,
12/25/2024 12:00,97918.7,98887.0,97576.0,98513.0,594.3,0.60,
12/25/2024 08:00,98016.6,99332.0,97717.4,97785.1,-231.5,-0.24,
12/25/2024 04:00,97956.2,98613.0,97771.7,98016.6,60.4,0.06,
12/25/2024 00:00,98647.1,98904.0,97666.0,98093.0,-554.1,-0.56,
12/24/2024 20:00,97530.0,99127.0,97221.2,98589.0,1059.0,1.07,
12/24/2024 16:00,98199.0,99546.0,97513.0,97592.9,-606.1,-0.62,
12/24/2024 12:00,94374.5,98367.0,93940.0,98208.0,3833.5,3.90,
12/24/2024 08:00,94107.4,94623.0,93730.0,94280.0,172.6,0.18,
12/24/2024 04:00,94197.7,94640.0,93697.0,94089.0,-108.7,-0.12,
12/24/2024 00:00,94699.3,94918.0,93450.0,94344.1,-355.2,-0.38,
12/23/2024 20:00,92901.0,95564.0,92390.0,94772.0,1871.0,1.97,
12/23/2024 16:00,93119.2,94339.0,92557.0,92912.0,-207.2,-0.22,
12/23/2024 12:00,95915.3,96424.0,92993.0,93113.7,-2801.6,-3.01,
12/23/2024 08:00,95287.3,96530.0,94944.0,95803.9,516.6,0.54,
12/23/2024 04:00,95896.0,96508.0,94625.9,95287.3,-608.7,-0.64,
12/23/2024 00:00,95094.0,96015.0,93635.0,95896.0,802.0,0.84,
12/22/2024 20:00,94745.6,95828.0,94200.0,95155.3,409.7,0.43,
12/22/2024 16:00,95368.5,96493.0,94623.0,94736.4,-632.1,-0.67,
12/22/2024 12:00,97027.0,97308.0,95067.5,95281.1,-1745.9,-1.83,
12/22/2024 08:00,96149.0,97384.0,96073.1,97072.7,923.7,0.95,
12/22/2024 04:00,96900.6,97067.0,95834.0,96158.7,-741.9,-0.77,
12/22/2024 00:00,97232.6,97435.0,96509.2,96989.3,-243.3,-0.25,
12/21/2024 20:00,97224.0,98038.0,96527.0,97238.0,14.0,0.01,
12/21/2024 16:00,97492.8,97695.2,96782.0,97260.0,-232.8,-0.24,
12/21/2024 12:00,98274.2,98285.0,96403.2,97524.0,-750.2,-0.77,
12/21/2024 08:00,98993.0,99154.9,97777.0,98234.0,-759.0,-0.77,
12/21/2024 04:00,97443.0,99511.0,97328.0,99015.8,1572.8,1.59,
12/21/2024 00:00,97781.7,97873.0,97150.0,97444.0,-337.7,-0.35,
12/20/2024 20:00,97189.0,97858.0,95350.6,97789.4,600.4,0.61,
12/20/2024 16:00,96914.0,97799.0,96268.8,97072.3,158.3,0.16,
12/20/2024 12:00,92541.4,97588.0,92141.0,96875.8,4334.4,4.47,
12/20/2024 08:00,97687.1,97865.4,92500.0,92550.8,-5136.3,-5.55,
12/20/2024 04:00,97008.5,98208.7,96330.0,97749.0,740.5,0.76,
12/20/2024 00:00,97431.4,97797.0,95862.0,97069.0,-362.4,-0.37,
12/19/2024 20:00,97072.0,98425.0,95536.0,97500.0,428.0,0.44,
12/19/2024 16:00,100632.5,101210.0,96147.2,97084.0,-3548.5,-3.66,
12/19/2024 12:00,102384.0,102790.0,99452.0,100634.9,-1749.1,-1.74,
12/19/2024 08:00,101667.0,102630.0,101330.1,102450.6,783.6,0.76,
12/19/2024 04:00,101160.0,101770.0,100586.0,101667.0,507.0,0.50,
12/19/2024 00:00,100194.9,101300.0,98754.2,101175.2,980.3,0.97,
12/18/2024 20:00,102768.0,102933.1,100013.0,100191.6,-2576.4,-2.57,
12/18/2024 16:00,104340.0,104971.0,102768.0,102769.5,-1570.5,-1.53,
12/18/2024 12:00,104994.0,105339.2,103600.0,104414.1,-579.9,-0.56,
12/18/2024 08:00,104238.6,105009.0,103690.0,104938.4,699.8,0.67,
12/18/2024 04:00,104759.9,104763.9,103100.0,104242.0,-517.9,-0.50,
12/18/2024 00:00,106146.0,106506.0,104450.0,104749.0,-1397.0,-1.33,
12/17/2024 20:00,106462.0,106878.0,105150.0,105990.0,-472.0,-0.45,
12/17/2024 16:00,106473.5,107663.0,106020.0,106462.0,-11.5,-0.01,
12/17/2024 12:00,106650.0,108329.0,105610.0,106473.5,-176.5,-0.17,
12/17/2024 08:00,106804.0,107508.0,106550.0,106828.6,24.6,0.02,
12/17/2024 04:00,106873.0,107122.0,106220.0,106804.0,-69.0,-0.06,
12/17/2024 00:00,106070.1,106992.0,105550.0,106831.2,761.1,0.71,
12/16/2024 20:00,106569.2,106685.0,105310.0,106041.9,-527.3,-0.50,
12/16/2024 16:00,106060.0,107815.0,105700.0,106583.3,523.3,0.49,
12/16/2024 12:00,103717.0,106499.0,103210.0,106346.1,2629.1,2.47,
12/16/2024 08:00,104959.7,105017.5,103510.0,103759.0,-1200.7,-1.16,
12/16/2024 04:00,104470.0,105398.3,104380.0,104959.7,489.7,0.47,
12/16/2024 00:00,104350.0,106529.0,104200.0,104470.0,120.0,0.11,
12/15/2024 20:00,103218.0,105086.0,102570.0,104425.9,1207.9,1.16,
12/15/2024 16:00,102644.7,103394.0,102550.0,103236.2,591.5,0.57,
12/15/2024 12:00,102623.6,103284.0,102419.9,102687.2,63.6,0.06,
12/15/2024 08:00,101717.8,102654.0,101560.0,102623.6,905.8,0.88,
12/15/2024 04:00,101742.0,102789.0,101510.0,101704.7,-37.3,-0.04,
12/15/2024 00:00,101403.0,102163.1,101200.0,101742.0,339.0,0.33,
12/14/2024 20:00,101307.6,101454.0,100570.0,101400.0,92.4,0.09,
12/14/2024 16:00,101615.9,101710.0,100780.0,101310.7,-305.2,-0.30,
12/14/2024 12:00,101568.6,101735.0,100780.0,101613.8,45.2,0.04,
12/14/2024 08:00,101814.6,101874.0,101260.0,101567.4,-247.2,-0.24,
12/14/2024 04:00,102072.3,102154.0,101540.0,101750.0,-322.3,-0.32,
12/14/2024 00:00,101411.8,102642.0,101070.0,102040.0,628.2,0.62,
12/13/2024 20:00,101420.0,101905.1,101030.0,101360.0,-60.0,-0.06,
12/13/2024 16:00,99873.0,101918.0,99807.0,101468.4,1595.4,1.57,
