BTCUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
04/08/2025 23:30,76362,76539,76277,76370,8,0.01,
04/08/2025 23:15,76518,76667.6,76242,76341.8,-176.2,-0.23,
04/08/2025 23:00,76719.1,76793,76440,76561.5,-157.6,-0.21,
04/08/2025 22:45,76445.9,76825,76372.4,76712.9,267.0,0.35,
04/08/2025 22:30,76691.4,76775.3,76194,76515,-176.4,-0.23,
04/08/2025 22:15,76762.3,76936.6,76544,76674.9,-87.4,-0.11,
04/08/2025 22:00,77024.9,77128,76549,76690.3,-334.6,-0.44,
04/08/2025 21:45,77002.6,77138,76928,77093.2,90.6,0.12,
04/08/2025 21:30,76822.9,77073,76654,77002.6,179.7,0.23,
04/08/2025 21:15,76970,77128,76715,76848,-122,-0.16,
04/08/2025 21:00,77131.2,77278,76782,76980.3,-150.9,-0.20,
04/08/2025 20:45,77075.8,77150,76918,77013.8,-62.0,-0.08,
04/08/2025 20:30,76601.9,77188,76539,77075.8,473.9,0.61,
04/08/2025 20:15,76849.8,77002.5,76523,76593,-256.8,-0.34,
04/08/2025 20:00,76827,76976.5,76593,76856,29,0.04,
04/08/2025 19:45,76409.2,77122,76316,76737,327.8,0.43,
04/08/2025 19:30,76829.2,76869.6,76286,76389,-440.2,-0.58,
04/08/2025 19:15,76744.6,77063,76500,76777,32.4,0.04,
04/08/2025 19:00,77247.2,77351.4,76706,76744.6,-502.6,-0.65,
04/08/2025 18:45,77453.8,77644,77168,77213.3,-240.5,-0.31,
04/08/2025 18:30,77338,77980,77283,77445,107,0.14,
04/08/2025 18:15,77160.5,77683,77102,77277.2,116.7,0.15,
04/08/2025 18:00,77354.3,77510.7,77016,77168.8,-185.5,-0.24,
04/08/2025 17:45,77320,77512.8,76852,77348,28,0.04,
04/08/2025 17:30,76651.1,77548,76500,77284.9,633.8,0.82,
04/08/2025 17:15,77011.8,77188,76510,76674,-337.8,-0.44,
04/08/2025 17:00,77439,77531,76800,76976.9,-462.1,-0.60,
04/08/2025 16:45,77561,77818,77312,77340,-221,-0.29,
04/08/2025 16:30,78076,78225,77358,77561,-515,-0.66,
04/08/2025 16:15,78202,78212,77796,78140,-62,-0.08,
04/08/2025 16:00,78449.9,78523.4,78164,78164,-285.9,-0.37,
04/08/2025 15:45,78561,78707,78233,78467,-94,-0.12,
04/08/2025 15:30,78165,78683,78148,78562,397,0.51,
04/08/2025 15:15,78336.5,78579,78148,78152,-184.5,-0.24,
04/08/2025 15:00,78446,78854,78152,78349,-97,-0.12,
04/08/2025 14:45,79139,79248,78414.4,78446,-693,-0.88,
04/08/2025 14:30,79460,79575,79103,79137,-323,-0.41,
04/08/2025 14:15,79950,80168,79347.3,79419,-531,-0.67,
04/08/2025 14:00,79860,80255,79713,79970.5,110.5,0.14,
04/08/2025 13:45,79777,80022.7,79531,79853,76,0.10,
04/08/2025 13:30,80180,80362,79379,79758,-422,-0.53,
04/08/2025 13:15,80025.8,80267,79896,80167.1,141.3,0.18,
04/08/2025 13:00,79815,80366,79737,80025.8,210.8,0.26,
04/08/2025 12:45,79668,79890,79575,79828.2,160.2,0.20,
04/08/2025 12:30,79857.9,79964,79570,79668.5,-189.4,-0.24,
04/08/2025 12:15,79981.2,80002,79760,79873,-108.2,-0.14,
04/08/2025 12:00,79998,80136,79799,80013,15,0.02,
04/08/2025 11:45,79572,80061,79572,79967.5,395.5,0.49,
04/08/2025 11:30,79349.9,79808,79298.8,79599,249.1,0.31,
04/08/2025 11:15,79186,79378,79023,79321,135,0.17,
04/08/2025 11:00,78947.7,79281,78947.7,79159.3,211.6,0.27,
04/08/2025 10:45,79064.7,79134,78929,78970,-94.7,-0.12,
04/08/2025 10:30,79005,79171,78908,79057.2,52.2,0.07,
04/08/2025 10:15,78906.5,79067,78841,78956.9,50.4,0.06,
04/08/2025 10:00,78912.1,79068.3,78801,78885,-27.1,-0.03,
04/08/2025 09:45,79128.7,79219,78876,78912.1,-216.6,-0.27,
